week,station,hist_temp_max,hist_temp_mean,hist_temp_min,hist_rainfall,hist_snow
00,72202,25.90740740740741,22.30802469135803,19.34444444444444,0.2962962962962963,0.0
00,72243,14.603703703703705,9.265432098765432,5.222222222222222,0.25925925925925924,0.037037037037037035
00,72278,18.455555555555556,11.479475308641975,5.988888888888888,0.07407407407407407,0.0
00,72290,18.725925925925928,13.61496913580247,9.281481481481482,0.037037037037037035,0.0
00,72327,8.744444444444444,3.556635802469136,-0.5962962962962963,0.37037037037037035,0.0
00,72353,6.52962962962963,0.5467592592592592,-3.625925925925926,0.2962962962962963,0.1111111111111111
00,72405,6.855555555555555,3.0328703703703703,0.20370370370370378,0.4074074074074074,0.037037037037037035
00,72494,13.985185185185186,10.388271604938272,7.355555555555555,0.2222222222222222,0.0
00,72530,-1.2407407407407407,-5.193518518518518,-8.455555555555556,0.37037037037037035,0.2962962962962963
00,72565,6.877777777777777,-2.196141975308642,-7.822222222222222,0.2222222222222222,0.1111111111111111
00,72572,1.0333333333333332,-3.683179012345679,-7.381481481481482,0.14814814814814814,0.1111111111111111
00,72606,-0.8333333333333334,-5.309722222222222,-8.996296296296297,0.4074074074074074,0.2222222222222222
00,72658,-4.981481481481482,-10.063425925925925,-13.7,0.037037037037037035,0.18518518518518517
00,72681,1.3592592592592592,-2.9820987654320987,-6.033333333333333,0.07407407407407407,0.07407407407407407
00,72698,8.062962962962963,4.894444444444445,2.57037037037037,0.37037037037037035,0.0
00,72793,8.648148148148149,5.394444444444445,3.0814814814814815,0.5185185185185185,0.0
00,74486,3.6925925925925926,0.5850308641975309,-1.762962962962963,0.37037037037037035,0.037037037037037035
00,91182,27.196296296296296,23.87854938271605,21.074074074074073,0.18518518518518517,0.0
00,KARB0,-1.462962962962963,-5.203019323671498,-8.507407407407406,0.25925925925925924,0.037037037037037035
00,KYIP0,-0.1259259259259259,-3.6089036500268383,-6.611111111111111,0.25925925925925924,0.037037037037037035
00,PALH0,-2.1037037037037036,-5.33184380032206,-8.248148148148148,0.37037037037037035,0.0
01,72202,25.72063492063492,21.775396825396825,18.607936507936508,0.31746031746031744,0.0
01,72243,17.679365079365077,11.546362433862434,6.830158730158731,0.30158730158730157,0.0
01,72278,19.987301587301587,13.157208994708995,8.019047619047619,0.12698412698412698,0.0
01,72290,18.8,14.195767195767196,10.434920634920635,0.20634920634920634,0.0
01,72327,9.60793650793651,4.016335978835979,-0.09523809523809523,0.36507936507936506,0.1111111111111111
01,72353,8.474603174603175,2.335714285714286,-2.057142857142857,0.2698412698412698,0.06349206349206349
01,72405,7.43968253968254,2.9894841269841272,-0.11904761904761903,0.36507936507936506,0.14285714285714285
01,72494,14.061904761904762,11.14563492063492,8.855555555555556,0.38095238095238093,0.0
01,72530,-0.4492063492063492,-4.56223544973545,-7.776190476190476,0.4126984126984127,0.30158730158730157
01,72565,6.125396825396825,-1.2654160654160653,-7.157142857142857,0.23809523809523808,0.25396825396825395
01,72572,3.9253968253968257,-0.32566137566137565,-3.3206349206349204,0.3492063492063492,0.31746031746031744
01,72606,1.4476190476190476,-3.0634144237405105,-6.841269841269841,0.36507936507936506,0.2698412698412698
01,72658,-4.826984126984128,-9.534060846560847,-13.198412698412698,0.15873015873015872,0.19047619047619047
01,72681,3.949206349206349,-0.17738095238095244,-2.938095238095238,0.47619047619047616,0.2698412698412698
01,72698,8.504761904761905,5.381613756613757,3.141269841269841,0.6666666666666666,0.031746031746031744
01,72793,8.271428571428572,5.527910052910053,3.487301587301587,0.6984126984126984,0.09523809523809523
01,74486,5.198412698412699,1.2701719576719577,-1.838095238095238,0.42857142857142855,0.1111111111111111
01,91182,26.914285714285718,23.02645502645503,19.86190476190476,0.15873015873015872,0.0
01,KARB0,-0.006349206349206376,-4.2305383022774325,-8.304761904761905,0.36507936507936506,0.031746031746031744
01,KYIP0,1.4714285714285715,-2.5063175753393145,-6.219047619047619,0.30158730158730157,0.031746031746031744
01,PALH0,-7.401587301587302,-10.522167586841501,-13.025396825396825,0.07936507936507936,0.031746031746031744
02,72202,24.32857142857143,20.45033068783069,17.10952380952381,0.30158730158730157,0.0
02,72243,17.21904761904762,11.308664021164022,6.9111111111111105,0.30158730158730157,0.0
02,72278,20.946031746031746,14.149007936507937,8.722222222222221,0.09523809523809523,0.0
02,72290,20.37936507936508,15.267195767195767,11.244444444444444,0.2222222222222222,0.0
02,72327,9.863492063492064,4.158267195767197,0.15079365079365079,0.36507936507936506,0.09523809523809523
02,72353,11.433333333333332,3.9300925925925925,-1.3698412698412699,0.06349206349206349,0.015873015873015872
02,72405,7.917460317460318,3.338822751322751,0.019047619047619094,0.3333333333333333,0.1111111111111111
02,72494,15.368253968253969,11.839814814814813,8.996825396825397,0.2857142857142857,0.0
02,72530,0.030158730158730086,-3.5332125603864735,-6.557142857142858,0.38095238095238093,0.3492063492063492
02,72565,8.568253968253968,0.7797130204738901,-4.933333333333334,0.07936507936507936,0.12698412698412698
02,72572,5.06984126984127,0.668584656084656,-2.6142857142857143,0.31746031746031744,0.2698412698412698
02,72606,1.380952380952381,-3.084963768115942,-6.9190476190476184,0.4126984126984127,0.2222222222222222
02,72658,-4.13015873015873,-8.46818783068783,-11.895238095238096,0.3492063492063492,0.38095238095238093
02,72681,4.7555555555555555,0.5843915343915345,-2.3857142857142857,0.3492063492063492,0.23809523809523808
