station,date,temp_max,temp_mean,temp_min,rainfall,snow,dwpt_mean,dwpt_max,dwpt_min,rhum_mean,rhum_max,rhum_min,pres_mean,pres_max,pres_min
72202,2022-12-04,27.8,24.170833333333334,20.6,False,False,16.6125,17.3,15.5,63.583333333333336,78.0,49.0,1021.0958333333333,1023.8,1018.5
72202,2022-12-05,27.8,24.025000000000002,21.1,False,False,16.95,19.4,15.5,65.625,82.0,53.0,1018.3333333333334,1019.8,1016.9
72202,2022-12-06,27.8,24.858333333333334,22.2,True,False,19.058333333333334,20.6,17.1,71.04166666666667,85.0,54.0,1020.025,1021.6,1018.8
72202,2022-12-07,28.9,24.308333333333334,21.7,True,False,18.858333333333334,20.1,17.9,72.25,84.0,56.0,1022.7583333333333,1024.4,1021.8
72202,2022-12-08,27.8,23.929166666666664,20.6,False,False,17.716666666666665,20.0,16.0,69.29166666666667,87.0,51.0,1021.9625,1023.9,1020.0
72202,2022-12-09,27.2,23.4875,20.0,False,False,18.829166666666666,20.7,16.6,75.83333333333333,93.0,62.0,1019.35,1021.0,1017.6
72202,2022-12-10,27.2,23.962500000000002,20.0,False,False,18.004166666666666,20.0,16.6,70.83333333333333,93.0,53.0,1018.6416666666668,1020.0,1017.5
72202,2022-12-11,27.2,23.058333333333334,17.8,False,False,16.858333333333334,19.4,14.6,69.83333333333333,96.0,46.0,1018.2666666666668,1019.6,1016.1
72202,2022-12-12,26.1,22.21666666666667,18.9,False,False,17.4875,19.3,15.6,76.54166666666667,100.0,56.0,1016.6333333333333,1018.2,1015.0
72202,2022-12-13,27.2,22.570833333333336,18.9,False,False,17.116666666666667,19.0,16.0,72.625,90.0,52.0,1016.35,1018.0,1015.4
72202,2022-12-14,27.2,24.025000000000002,19.4,True,False,18.704166666666666,19.4,18.2,72.95833333333333,93.0,60.0,1016.5708333333333,1018.0,1015.5
72202,2022-12-15,28.3,25.575,23.3,False,False,20.6375,21.8,19.4,74.54166666666667,85.0,65.0,1015.4583333333334,1016.8,1013.5
72202,2022-12-16,26.7,24.375,22.8,True,False,20.904166666666665,22.2,17.2,81.58333333333333,96.0,65.0,1014.7791666666667,1016.0,1013.7
72202,2022-12-17,26.1,22.537499999999998,20.0,True,False,19.320833333333333,22.3,17.3,82.375,94.0,69.0,1015.1666666666666,1017.0,1013.6
72202,2022-12-18,26.7,23.65416666666667,22.8,True,False,20.895833333333332,22.8,16.1,85.70833333333333,97.0,60.0,1015.9458333333333,1017.8,1014.4
72202,2022-12-19,25.6,21.483333333333334,17.2,False,False,15.795833333333334,16.8,14.4,70.79166666666667,84.0,58.0,1020.7624999999999,1023.0,1018.8
72202,2022-12-20,26.7,23.412499999999998,21.1,True,False,18.2375,19.4,16.8,73.125,90.0,62.0,1020.5291666666667,1021.8,1019.0
72202,2022-12-21,26.7,23.650000000000002,21.1,True,False,20.158333333333335,22.1,17.9,81.04166666666667,94.0,72.0,1017.025,1020.5,1015.1
72202,2022-12-22,28.9,24.7,20.6,False,False,20.529166666666665,21.8,19.3,79.16666666666667,97.0,57.0,1015.9291666666667,1017.2,1013.9
72202,2022-12-23,27.8,24.166666666666668,21.7,True,False,20.6875,22.8,18.3,81.875,100.0,58.0,1016.2083333333334,1017.8,1014.8
72202,2022-12-24,23.9,12.804166666666667,9.4,False,False,4.583333333333333,19.4,-1.7,57.958333333333336,76.0,41.0,1021.4916666666667,1024.5,1016.6
72202,2022-12-25,10.6,9.270833333333334,7.8,True,False,1.2791666666666668,3.4,-1.2,57.916666666666664,73.0,44.0,1023.4458333333333,1025.8,1021.9
72202,2022-12-26,13.3,10.883333333333333,9.4,True,False,5.141666666666667,11.0,-1.1,69.125,89.0,48.0,1022.7916666666666,1024.9,1020.4
72202,2022-12-27,22.8,15.966666666666667,12.8,True,False,14.200000000000001,16.2,12.2,90.125,100.0,66.0,1021.4291666666667,1022.9,1019.8
72202,2022-12-28,24.4,19.279166666666665,14.4,False,False,14.466666666666667,15.6,13.2,75.125,93.0,56.0,1022.2666666666668,1024.2,1021.0
72202,2022-12-29,26.1,23.337500000000002,20.6,False,False,17.962500000000002,19.5,15.1,72.04166666666667,81.0,64.0,1022.5583333333334,1024.0,1020.8
72202,2022-12-30,27.8,24.633333333333336,22.8,False,False,21.204166666666666,22.9,19.4,81.79166666666667,96.0,69.0,1020.2333333333332,1022.1,1017.8
72202,2022-12-31,28.3,24.808333333333334,21.1,False,False,21.7625,22.3,20.6,83.91666666666667,97.0,70.0,1019.6875,1021.1,1018.8
72202,2023-01-01,29.4,24.59583333333333,21.7,False,False,21.320833333333333,22.1,20.0,83.0,96.0,57.0,1019.9333333333334,1021.8,1018.0
72202,2023-01-02,28.3,24.46666666666667,20.6,False,False,20.179166666666667,21.2,18.9,78.0,96.0,60.0,1021.2916666666666,1022.8,1020.3
72202,2023-01-03,27.8,25.133333333333336,23.3,False,False,20.82916666666667,21.8,19.4,77.33333333333333,85.0,67.0,1020.8083333333334,1022.7,1018.8
72202,2023-01-04,28.3,25.275000000000002,23.3,False,False,21.6875,22.3,21.0,80.95833333333333,88.0,68.0,1019.9291666666667,1021.6,1019.2
72202,2023-01-05,28.3,24.837500000000002,22.2,False,False,21.21666666666667,22.3,19.3,81.375,94.0,62.0,1020.975,1023.0,1019.5
72202,2023-01-06,25.6,23.079166666666666,19.4,False,False,13.733333333333334,20.7,7.7,58.541666666666664,82.0,32.0,1021.9208333333332,1024.0,1020.4
72202,2023-01-07,26.1,20.820833333333333,16.7,False,False,12.275,15.0,9.9,58.375,67.0,49.0,1023.025,1024.0,1021.8
72202,2023-01-08,26.1,22.016666666666666,17.2,False,False,15.237499999999999,17.3,13.3,66.16666666666667,84.0,52.0,1022.6750000000001,1024.7,1020.6
72202,2023-01-09,26.7,22.620833333333334,18.9,True,False,16.754166666666666,18.8,11.0,71.54166666666667,93.0,40.0,1019.6374999999999,1021.8,1017.5
72202,2023-01-10,26.7,21.945833333333336,17.8,False,False,13.904166666666667,16.1,9.6,63.291666666666664,87.0,35.0,1018.7458333333334,1020.5,1017.4
72202,2023-01-11,26.1,19.787499999999998,13.9,False,False,10.645833333333334,15.1,6.1,58.5,87.0,33.0,1020.2958333333332,1022.3,1018.4
72202,2023-01-12,26.1,21.233333333333334,16.1,False,False,14.975,16.7,13.9,69.08333333333333,90.0,52.0,1020.7083333333334,1022.4,1018.4
72202,2023-01-13,27.2,21.154166666666665,17.8,True,False,15.641666666666666,18.3,12.2,71.875,87.0,46.0,1015.3125,1019.8,1011.0
72202,2023-01-14,18.9,13.845833333333333,9.4,False,False,5.141666666666667,12.2,1.1,56.833333333333336,72.0,39.0,1017.3833333333333,1021.2,1013.4
72202,2023-01-15,17.2,11.970833333333333,7.2,False,False,3.9,5.1,1.6,59.291666666666664,80.0,41.0,1021.5375,1023.9,1019.8
72202,2023-01-16,22.8,14.737499999999999,7.8,False,False,5.279166666666667,11.2,1.1,54.291666666666664,74.0,37.0,1020.3249999999999,1022.3,1018.2
72202,2023-01-17,24.4,18.241666666666667,12.2,False,False,11.3375,14.0,8.3,65.33333333333333,77.0,50.0,1018.2583333333333,1019.7,1016.4
72202,2023-01-18,26.1,20.6125,15.0,False,False,14.691666666666668,17.3,13.4,70.375,90.0,52.0,1018.7375000000001,1020.7,1017.2
72202,2023-01-19,27.8,23.245833333333334,18.9,False,False,16.479166666666668,17.3,15.6,66.91666666666667,81.0,49.0,1019.5,1021.7,1018.3
72202,2023-01-20,28.3,23.712500000000002,19.4,False,False,17.929166666666667,19.4,16.0,71.625,93.0,49.0,1019.8625000000001,1021.5,1018.7
72202,2023-01-21,27.8,23.991666666666664,20.6,False,False,18.125,19.4,16.7,70.41666666666667,87.0,55.0,1019.0,1020.3,1017.4
72202,2023-01-22,28.3,25.09583333333333,22.8,False,False,19.508333333333333,21.1,17.7,71.75,82.0,55.0,1016.1750000000001,1018.6,1013.9
72202,2023-01-23,30.6,25.016666666666666,22.2,False,False,20.583333333333332,22.8,16.7,78.125,97.0,51.0,1016.9791666666666,1019.1,1015.2
72202,2023-01-24,26.7,23.520833333333332,20.6,False,False,17.724999999999998,20.0,16.0,70.25,79.0,62.0,1020.6833333333334,1022.7,1019.3
72202,2023-01-25,28.3,25.416666666666668,23.3,True,False,20.525000000000002,22.3,20.0,74.95833333333333,84.0,61.0,1017.8166666666666,1020.2,1015.6
72202,2023-01-26,27.2,24.05,22.2,False,False,20.320833333333333,22.9,13.8,80.75,96.0,59.0,1017.6416666666668,1020.3,1015.9
72202,2023-01-27,21.7,19.908333333333335,17.2,False,False,13.066666666666668,15.0,10.6,64.79166666666667,73.0,59.0,1022.0541666666667,1024.7,1020.1
72202,2023-01-28,25.6,21.674999999999997,18.3,False,False,16.441666666666666,19.0,13.4,72.375,84.0,67.0,1023.9499999999999,1025.6,1022.8
72202,2023-01-29,27.8,24.920833333333334,22.8,False,False,18.9375,20.7,18.3,69.75,77.0,60.0,1023.3541666666666,1025.1,1021.5
72202,2023-01-30,28.3,25.454166666666666,22.8,False,False,20.145833333333332,21.1,17.9,73.33333333333333,87.0,55.0,1021.5916666666667,1023.3,1020.3
72202,2023-01-31,28.3,25.0125,22.2,False,False,19.570833333333333,20.5,18.8,72.41666666666667,82.0,58.0,1021.6208333333334,1023.6,1020.2
72202,2023-02-01,28.9,24.650000000000002,20.6,False,False,20.216666666666665,21.8,19.4,77.375,96.0,59.0,1022.1291666666666,1024.1,1020.9
72202,2023-02-02,28.3,24.733333333333334,21.1,False,False,20.5,21.7,19.5,78.33333333333333,93.0,59.0,1021.6666666666666,1023.4,1019.4
72202,2023-02-03,30.6,25.020833333333332,21.1,False,False,19.4625,20.7,17.2,73.45833333333333,93.0,48.0,1019.2833333333333,1021.0,1016.9
72202,2023-02-04,26.7,21.59166666666667,18.3,True,False,17.270833333333332,19.4,15.0,76.83333333333333,90.0,62.0,1022.4125,1025.2,1019.0
72202,2023-02-05,27.2,22.400000000000002,20.6,True,False,20.3,21.8,17.7,88.45833333333333,97.0,69.0,1021.0625,1024.3,1017.5
72202,2023-02-06,26.7,22.941666666666666,20.6,False,False,18.308333333333334,21.2,16.0,76.125,94.0,56.0,1019.5958333333333,1021.1,1018.8
72202,2023-02-07,26.1,23.570833333333336,21.7,False,False,16.045833333333334,18.4,13.9,63.375,76.0,50.0,1022.6291666666666,1025.1,1020.7
72202,2023-02-08,26.7,23.90416666666667,21.1,False,False,14.825000000000001,16.1,13.3,57.125,64.0,47.0,1023.25,1024.8,1022.2
72202,2023-02-09,27.8,24.833333333333332,23.3,False,False,19.379166666666666,20.7,15.1,72.04166666666667,82.0,60.0,1022.1875,1023.9,1020.7
72202,2023-02-10,27.8,25.104166666666668,23.3,False,False,19.900000000000002,20.7,19.3,73.25,82.0,62.0,1020.7416666666667,1022.4,1018.5
72202,2023-02-11,28.9,25.425,23.3,False,False,21.316666666666666,22.2,20.6,78.91666666666667,91.0,61.0,1018.0500000000001,1019.9,1015.1
72202,2023-02-12,25.6,23.412499999999998,20.0,True,False,18.458333333333332,22.9,12.3,75.25,93.0,50.0,1015.2624999999999,1016.7,1013.8
72202,2023-02-13,23.3,19.224999999999998,15.0,False,False,10.179166666666667,13.3,6.8,57.333333333333336,72.0,36.0,1016.9708333333333,1019.2,1014.7
72202,2023-02-14,25.0,19.383333333333333,14.4,False,False,11.554166666666667,14.5,7.2,61.833333333333336,81.0,42.0,1018.5416666666666,1020.4,1017.3
72202,2023-02-15,27.2,23.683333333333334,21.1,False,False,16.087500000000002,17.8,14.3,62.75,71.0,54.0,1020.8041666666667,1022.8,1019.6
72202,2023-02-16,27.2,24.7625,23.3,False,False,17.941666666666666,19.5,16.1,66.0,74.0,56.0,1020.0791666666668,1021.5,1018.9
72202,2023-02-17,27.2,24.82083333333333,23.3,True,False,21.479166666666668,22.8,20.1,82.04166666666667,91.0,69.0,1019.3916666666668,1020.7,1018.2
72202,2023-02-18,27.8,23.879166666666666,21.7,False,False,20.870833333333334,21.8,20.0,84.33333333333333,100.0,63.0,1021.8041666666667,1023.6,1020.2
72202,2023-02-19,28.3,24.97083333333333,21.7,False,False,19.5125,21.1,18.2,72.08333333333333,81.0,58.0,1022.8666666666667,1024.2,1021.0
72202,2023-02-20,28.9,25.204166666666666,22.2,False,False,20.045833333333334,21.2,18.3,74.25,90.0,57.0,1020.6166666666667,1022.3,1017.9
72202,2023-02-21,28.9,24.8875,21.1,False,False,19.575,20.7,18.2,73.66666666666667,94.0,53.0,1018.2833333333333,1019.7,1016.7
72202,2023-02-22,28.3,24.74166666666667,20.6,False,False,19.724999999999998,20.6,18.4,74.79166666666667,93.0,55.0,1019.7666666666668,1022.1,1017.8
72202,2023-02-23,28.3,25.96666666666667,23.9,False,False,20.4125,21.1,19.3,71.91666666666667,82.0,60.0,1022.5333333333333,1024.2,1020.8
72202,2023-02-24,28.9,25.416666666666668,21.7,False,False,19.316666666666666,21.1,17.1,70.58333333333333,90.0,49.0,1024.5041666666666,1026.0,1023.6
72202,2023-02-25,28.3,25.116666666666664,20.6,False,False,18.316666666666666,19.5,14.9,67.125,87.0,44.0,1024.0125,1025.5,1021.8
72202,2023-02-26,30.0,24.90833333333333,20.6,False,False,18.1875,19.0,17.1,67.75,87.0,46.0,1020.6,1022.7,1017.6
72202,2023-02-27,28.9,24.604166666666668,20.0,False,False,18.041666666666668,18.8,16.2,68.20833333333333,90.0,53.0,1017.6333333333333,1019.3,1016.0
72202,2023-02-28,30.6,24.8875,20.0,False,False,16.6375,18.9,13.2,62.083333333333336,84.0,37.0,1016.6125000000001,1018.1,1015.3
72202,2023-03-01,28.9,23.958333333333332,18.3,False,False,16.420833333333334,18.9,12.8,65.54166666666667,91.0,40.0,1018.2208333333333,1020.2,1016.9
72202,2023-03-02,28.3,24.837500000000002,21.7,False,False,17.558333333333334,19.0,16.7,64.54166666666667,76.0,53.0,1016.0916666666667,1018.7,1013.6
72202,2023-03-03,30.6,26.358333333333334,23.9,False,False,20.091666666666665,22.3,18.2,69.25,82.0,50.0,1012.9375,1014.5,1010.8
72202,2023-03-04,30.6,26.954166666666666,23.9,False,False,20.570833333333333,22.9,17.3,70.125,91.0,46.0,1014.0625,1015.7,1012.5
72202,2023-03-05,31.1,25.90833333333333,21.1,False,False,18.491666666666667,21.0,15.1,65.45833333333333,87.0,38.0,1017.7875,1019.7,1016.2
72202,2023-03-06,31.7,26.40416666666667,22.8,False,False,19.841666666666665,21.1,15.6,68.79166666666667,84.0,38.0,1018.6625,1020.4,1016.2
72202,2023-03-07,31.7,25.941666666666666,21.7,False,False,19.920833333333334,21.0,17.8,70.875,90.0,44.0,1016.525,1018.1,1014.4
72202,2023-03-08,31.7,26.645833333333332,23.3,False,False,19.041666666666668,21.1,16.2,64.54166666666667,79.0,42.0,1016.3583333333332,1018.0,1015.3
72202,2023-03-09,26.1,24.854166666666668,23.3,True,False,16.445833333333333,19.0,13.9,59.916666666666664,69.0,50.0,1018.7375000000001,1020.6,1017.2
72202,2023-03-10,27.2,23.641666666666666,20.6,False,False,14.8375,16.7,13.3,58.125,66.0,49.0,1018.25,1020.0,1015.0
72202,2023-03-11,30.0,24.770833333333332,20.6,False,False,17.400000000000002,19.0,16.0,64.875,82.0,46.0,1013.5958333333333,1015.5,1011.3
72202,2023-03-12,30.6,24.925,19.4,False,False,17.795833333333334,20.5,13.7,67.20833333333333,93.0,37.0,1013.2958333333332,1014.9,1011.6
72202,2023-03-13,31.7,26.150000000000002,22.2,False,False,19.754166666666666,22.1,17.7,69.83333333333333,94.0,47.0,1013.4,1015.1,1011.4
72202,2023-03-14,28.3,24.933333333333334,21.7,False,False,19.650000000000002,21.7,17.2,73.625,91.0,51.0,1015.25,1017.5,1013.4
72202,2023-03-15,23.3,21.587500000000002,19.4,True,False,14.554166666666667,17.3,9.6,64.79166666666667,73.0,51.0,1018.2208333333333,1019.5,1016.9
72202,2023-03-16,25.0,20.454166666666666,16.7,False,False,12.333333333333334,13.4,10.6,61.208333333333336,80.0,45.0,1020.8208333333333,1022.4,1019.8
72202,2023-03-17,26.7,22.962500000000002,20.0,False,False,13.320833333333333,15.6,11.7,54.75,62.0,47.0,1018.6083333333332,1021.0,1015.8
72202,2023-03-18,29.4,25.008333333333336,21.1,False,False,17.912499999999998,20.6,14.3,65.41666666666667,82.0,55.0,1015.4250000000001,1017.5,1013.1
72202,2023-03-19,26.1,23.9875,21.1,False,False,19.395833333333332,21.0,15.6,75.875,90.0,67.0,1016.3833333333333,1018.0,1015.0
72202,2023-03-20,24.4,19.2375,15.6,True,False,14.275,16.7,12.1,74.70833333333333,97.0,54.0,1019.3416666666667,1021.2,1017.2
72202,2023-03-21,26.1,20.95,16.7,False,False,13.804166666666667,16.2,11.6,64.33333333333333,75.0,50.0,1022.3166666666666,1024.1,1020.3
72202,2023-03-22,27.2,23.445833333333336,18.9,False,False,15.5375,17.2,14.0,61.75,75.0,51.0,1023.7416666666667,1025.0,1022.4
72202,2023-03-23,27.8,24.787499999999998,22.8,False,False,16.558333333333334,18.4,15.6,60.791666666666664,74.0,49.0,1023.2291666666666,1025.0,1021.4
72202,2023-03-24,27.8,24.883333333333336,22.2,True,False,18.729166666666668,20.7,16.1,69.08333333333333,82.0,60.0,1019.5625,1022.0,1016.9
72202,2023-03-25,28.9,25.900000000000002,23.9,False,False,21.212500000000002,21.8,20.7,76.04166666666667,88.0,63.0,1017.3833333333333,1018.5,1015.9
72202,2023-03-26,30.0,26.45,23.9,False,False,21.279166666666665,22.3,20.1,74.20833333333333,90.0,57.0,1018.1083333333332,1019.6,1016.9
72202,2023-03-27,30.0,26.566666666666666,23.9,False,False,21.029166666666665,22.2,20.5,72.20833333333333,84.0,57.0,1018.1333333333333,1019.6,1017.0
72202,2023-03-28,31.1,27.020833333333332,25.0,True,False,21.462500000000002,22.9,19.0,72.625,88.0,55.0,1017.975,1019.4,1015.6
72202,2023-03-29,31.1,25.537499999999998,22.8,True,False,20.662499999999998,22.9,17.8,76.08333333333333,90.0,45.0,1017.1041666666666,1018.6,1016.0
72202,2023-03-30,25.6,23.516666666666666,22.2,True,False,20.662499999999998,21.7,18.8,84.41666666666667,91.0,69.0,1019.5791666666668,1021.4,1017.4
72202,2023-03-31,27.8,25.070833333333336,22.8,True,False,17.775000000000002,21.1,16.0,64.75,90.0,52.0,1022.2791666666667,1023.8,1020.3
72202,2023-04-01,29.4,25.94583333333333,23.3,True,False,20.520833333333332,22.3,17.2,72.625,91.0,62.0,1020.8375,1022.5,1018.3
72202,2023-04-02,31.1,25.629166666666666,22.2,True,False,21.541666666666668,23.9,18.5,80.45833333333333,100.0,47.0,1018.4041666666667,1020.0,1016.4
72202,2023-04-03,30.0,26.483333333333334,22.8,False,False,20.870833333333334,21.8,19.4,72.33333333333333,88.0,53.0,1016.9583333333334,1018.4,1015.6
72202,2023-04-04,30.0,27.058333333333334,25.0,False,False,21.004166666666666,22.2,20.0,70.29166666666667,82.0,55.0,1017.0666666666666,1018.5,1015.4
72202,2023-04-05,29.4,27.0,25.0,False,False,20.245833333333334,21.2,18.9,66.83333333333333,74.0,55.0,1018.7791666666667,1020.1,1017.5
72202,2023-04-06,29.4,27.266666666666666,25.6,False,False,20.35,21.1,18.8,66.33333333333333,74.0,55.0,1020.4,1021.8,1019.1
72202,2023-04-07,28.9,26.700000000000003,25.0,False,False,18.9375,20.7,14.5,63.5,77.0,43.0,1019.8541666666666,1021.6,1017.8
72202,2023-04-08,29.4,26.645833333333332,24.4,True,False,19.541666666666668,20.5,16.7,65.41666666666667,74.0,57.0,1017.3958333333334,1018.9,1015.1
72202,2023-04-09,30.0,25.666666666666668,22.2,True,False,19.591666666666665,21.0,18.2,70.54166666666667,87.0,50.0,1015.5833333333334,1016.9,1013.7
72202,2023-04-10,26.1,22.995833333333334,21.1,True,False,19.9625,21.7,18.3,83.375,94.0,71.0,1015.9458333333333,1017.3,1014.9
72202,2023-04-11,24.4,22.295833333333334,20.0,True,False,19.808333333333334,20.7,18.8,86.0,97.0,71.0,1016.5124999999999,1017.8,1015.5
72202,2023-04-12,24.0,22.71666666666667,20.6,True,False,20.595833333333335,22.2,19.0,87.91666666666667,100.0,79.0,1014.7208333333333,1016.7,1012.9
72202,2023-04-13,30.0,25.1875,21.7,False,False,22.09583333333333,23.3,20.0,84.54166666666667,100.0,61.0,1013.1708333333332,1014.8,1011.7
72202,2023-04-14,31.7,26.591666666666665,23.3,True,False,21.891666666666666,24.0,20.0,77.20833333333333,97.0,50.0,1014.3874999999999,1015.5,1013.7
72202,2023-04-15,31.1,27.34166666666667,24.4,False,False,23.15833333333333,24.0,21.6,78.91666666666667,97.0,57.0,1016.0875,1018.3,1014.2
72202,2023-04-16,31.1,27.52916666666667,25.0,False,False,23.150000000000002,24.0,22.7,77.70833333333333,94.0,63.0,1016.1541666666667,1018.3,1013.3
72202,2023-04-17,31.1,25.766666666666666,20.6,True,False,20.712500000000002,23.2,18.9,75.25,90.0,50.0,1012.6,1016.0,1009.4
72202,2023-04-18,28.9,24.383333333333336,20.0,False,False,16.508333333333333,20.5,12.7,63.041666666666664,84.0,46.0,1013.6750000000001,1015.2,1011.3
72202,2023-04-19,27.8,24.337500000000002,21.7,False,False,15.075000000000001,16.1,13.8,56.625,66.0,49.0,1016.8833333333333,1018.7,1015.5
72202,2023-04-20,28.9,25.645833333333332,22.8,False,False,17.6375,19.0,15.1,61.708333333333336,74.0,53.0,1018.0875,1019.5,1017.0
72202,2023-04-21,28.3,25.425,23.3,True,False,19.670833333333334,20.5,18.8,70.95833333333333,82.0,59.0,1015.6999999999999,1018.3,1013.2
72202,2023-04-22,31.1,26.22083333333333,23.3,False,False,19.329166666666666,20.6,17.1,66.79166666666667,82.0,45.0,1011.6583333333333,1014.0,1009.2
72202,2023-04-23,30.0,26.21666666666667,22.8,True,False,20.733333333333334,21.8,19.4,73.0,94.0,55.0,1011.8249999999999,1013.8,1010.2
72202,2023-04-24,27.8,25.875,24.4,True,False,21.183333333333334,22.3,20.1,75.79166666666667,85.0,65.0,1013.1791666666667,1015.3,1011.7
72202,2023-04-25,28.9,25.6875,22.2,True,False,20.537499999999998,21.8,18.8,73.58333333333333,84.0,63.0,1013.1625,1014.9,1011.6
72202,2023-04-26,30.0,26.454166666666666,22.2,False,False,21.05,22.8,19.9,72.91666666666667,87.0,57.0,1013.3541666666666,1014.4,1012.0
72202,2023-04-27,31.1,26.870833333333334,22.8,False,False,21.583333333333332,22.7,20.5,73.66666666666667,87.0,54.0,1013.875,1015.3,1011.4
72202,2023-04-28,30.6,27.75,24.4,False,False,22.15416666666667,24.5,20.5,72.0,82.0,61.0,1013.0375,1014.8,1011.4
72202,2023-04-29,32.2,28.849999999999998,25.6,False,False,23.495833333333334,25.1,20.1,73.875,90.0,52.0,1012.125,1013.7,1010.0
72202,2023-04-30,30.0,27.641666666666666,24.4,True,False,21.420833333333334,24.0,15.5,70.625,91.0,43.0,1009.1583333333333,1012.1,1007.2
72202,2023-05-01,29.4,24.925,21.1,False,False,16.116666666666667,17.9,13.2,59.708333333333336,79.0,37.0,1012.1791666666667,1014.1,1009.2
72202,2023-05-02,31.7,26.15833333333333,21.7,False,False,18.008333333333333,19.5,16.6,62.708333333333336,81.0,42.0,1013.0791666666668,1014.5,1010.6
72202,2023-05-03,32.2,26.3625,22.2,False,False,18.45,19.0,17.2,63.708333333333336,82.0,41.0,1012.1583333333333,1013.7,1010.1
72202,2023-05-04,31.1,25.791666666666668,20.6,False,False,15.208333333333334,19.0,11.0,54.625,71.0,29.0,1013.9166666666666,1015.9,1011.0
72202,2023-05-05,30.6,26.34583333333333,21.7,False,False,17.458333333333332,19.3,16.6,59.0,73.0,45.0,1016.5500000000001,1018.3,1014.4
72202,2023-05-06,30.6,27.104166666666668,23.9,False,False,19.395833333333332,20.5,18.8,63.208333333333336,76.0,53.0,1018.0333333333333,1019.2,1017.2
72202,2023-05-07,28.9,25.995833333333334,23.9,True,False,20.666666666666668,22.3,18.2,73.0,88.0,58.0,1018.7708333333334,1020.4,1017.1
72202,2023-05-08,28.9,26.054166666666664,23.3,False,False,17.841666666666665,19.3,16.7,60.75,67.0,53.0,1017.9041666666667,1019.6,1016.3
72202,2023-05-09,30.6,26.808333333333334,22.2,False,False,19.654166666666665,21.1,18.4,66.0,87.0,50.0,1016.9916666666667,1018.4,1015.4
72202,2023-05-10,32.8,28.120833333333334,23.9,False,False,19.625,21.7,16.6,62.083333333333336,84.0,39.0,1016.4833333333332,1017.5,1015.1
72202,2023-05-11,30.0,27.816666666666666,25.0,False,False,20.037499999999998,21.8,17.1,63.25,77.0,51.0,1016.8208333333333,1018.0,1015.7
72202,2023-05-12,30.6,28.008333333333336,26.1,False,False,20.2,21.7,17.1,62.875,72.0,50.0,1017.8083333333334,1019.2,1016.4
72202,2023-05-13,30.0,27.754166666666666,26.1,True,False,19.570833333333333,22.1,16.6,61.833333333333336,76.0,46.0,1017.6541666666667,1018.5,1016.6
72202,2023-05-14,30.0,27.525000000000002,25.6,False,False,19.845833333333335,21.1,18.8,63.208333333333336,71.0,55.0,1017.7375000000001,1018.8,1016.5
72202,2023-05-15,31.7,27.670833333333334,25.0,False,False,21.608333333333334,22.7,20.6,70.29166666666667,85.0,54.0,1017.9958333333334,1019.2,1016.9
72202,2023-05-16,32.2,27.400000000000002,24.4,True,False,20.375,22.1,19.0,66.41666666666667,79.0,47.0,1016.0416666666666,1018.8,1012.7
72202,2023-05-17,32.2,27.479166666666668,25.0,True,False,22.025000000000002,23.4,18.4,73.25,90.0,44.0,1012.4916666666667,1013.9,1009.9
72202,2023-05-18,31.1,26.96666666666667,22.2,True,False,21.1875,23.4,20.0,71.33333333333333,91.0,55.0,1013.2083333333334,1014.6,1011.5
72202,2023-05-19,30.6,27.554166666666664,25.6,True,False,22.825,24.4,21.7,76.0,87.0,59.0,1015.4333333333334,1017.0,1014.1
72202,2023-05-20,31.1,28.308333333333334,26.1,False,False,23.045833333333334,23.8,22.2,73.79166666666667,85.0,61.0,1015.1541666666667,1016.7,1013.7
72202,2023-05-21,31.1,28.087500000000002,25.6,True,False,22.316666666666666,23.3,21.6,71.33333333333333,85.0,59.0,1013.8000000000001,1015.5,1011.8
72202,2023-05-22,31.1,28.275000000000002,25.6,True,False,22.46666666666667,23.8,21.0,71.41666666666667,87.0,55.0,1012.5583333333334,1013.7,1011.3
72202,2023-05-23,30.0,27.337500000000002,24.4,True,False,22.90416666666667,24.5,22.1,77.125,88.0,65.0,1012.1166666666667,1013.5,1010.2
72202,2023-05-24,30.0,25.875,22.2,True,False,21.8625,23.2,19.3,79.29166666666667,94.0,62.0,1010.0458333333332,1012.4,1007.6
72202,2023-05-25,29.4,25.1375,22.8,True,False,21.20416666666667,22.3,19.0,79.66666666666667,94.0,59.0,1007.7583333333333,1008.7,1006.5
72202,2023-05-26,28.3,25.71666666666667,23.9,True,False,21.541666666666668,22.8,20.5,78.20833333333333,90.0,65.0,1008.6041666666666,1010.2,1007.5
72202,2023-05-27,30.0,26.125,22.8,False,False,21.5,22.9,20.6,76.5,90.0,57.0,1011.3874999999999,1012.9,1009.7
72202,2023-05-28,32.8,28.55,24.4,False,False,21.662499999999998,24.0,19.3,68.08333333333333,88.0,45.0,1013.25,1015.0,1011.6
72202,2023-05-29,32.2,27.745833333333334,23.9,False,False,20.075,22.2,17.1,64.16666666666667,82.0,43.0,1012.5,1013.9,1010.6
72202,2023-05-30,31.7,28.383333333333336,25.6,True,False,22.40416666666667,23.4,21.0,70.875,85.0,54.0,1011.6708333333332,1012.6,1010.4
72202,2023-05-31,30.6,26.745833333333334,22.8,True,False,22.90833333333333,23.8,21.8,80.08333333333333,94.0,65.0,1011.7583333333333,1013.2,1010.4
