week,station,hist_temp_max,hist_temp_mean,hist_temp_min,hist_rainfall,hist_snow
00,72202,25.787499999999998,22.01736111111111,18.891666666666666,0.3333333333333333,0.0
00,72243,14.137500000000001,8.691319444444444,4.508333333333334,0.2916666666666667,0.041666666666666664
00,72278,18.679166666666667,11.522916666666667,5.9750000000000005,0.041666666666666664,0.0
00,72290,18.704166666666666,13.596527777777778,9.283333333333333,0.041666666666666664,0.0
00,72327,7.154166666666666,2.194444444444444,-1.804166666666667,0.3333333333333333,0.0
00,72353,6.4875,0.42170138888888875,-3.6374999999999997,0.20833333333333334,0.08333333333333333
00,72405,6.208333333333333,2.4265624999999997,-0.46666666666666656,0.3333333333333333,0.041666666666666664
00,72494,14.066666666666668,10.477430555555555,7.466666666666666,0.20833333333333334,0.0
00,72530,-1.7458333333333333,-5.8024305555555555,-9.095833333333333,0.2916666666666667,0.20833333333333334
00,72565,7.25,-1.8968749999999999,-7.666666666666667,0.20833333333333334,0.08333333333333333
00,72572,1.0916666666666666,-3.679340277777778,-7.358333333333333,0.16666666666666666,0.125
00,72606,-1.2833333333333334,-5.947222222222222,-9.775,0.375,0.20833333333333334
00,72681,1.1333333333333333,-3.0975694444444444,-6.045833333333333,0.08333333333333333,0.041666666666666664
00,72698,8.1,4.805208333333334,2.358333333333333,0.3333333333333333,0.0
00,72793,8.845833333333333,5.483333333333333,3.0541666666666667,0.5,0.0
00,74486,2.9708333333333337,-0.09861111111111098,-2.4458333333333333,0.2916666666666667,0.041666666666666664
00,91182,27.241666666666664,23.797395833333336,20.883333333333333,0.16666666666666666,0.0
00,KARB0,-1.9041666666666666,-5.799403683574879,-9.108333333333333,0.16666666666666666,0.0
00,KMIC0,-5.0249999999999995,-10.172856280193237,-14.145833333333334,0.041666666666666664,0.0
00,KYIP0,-0.65,-4.2704332729468595,-7.229166666666667,0.16666666666666666,0.0
00,PALH0,-1.2083333333333333,-4.390511775362319,-7.3125,0.375,0.0
01,72202,25.86938775510204,21.88971088435374,18.695918367346938,0.3673469387755102,0.0
01,72243,17.26734693877551,11.564710884353742,7.059183673469387,0.30612244897959184,0.0
01,72278,20.09591836734694,13.505272108843537,8.66326530612245,0.16326530612244897,0.0
01,72290,19.216326530612246,14.723384353741496,11.136734693877552,0.2653061224489796,0.0
01,72327,10.095918367346938,4.330102040816326,0.12653061224489798,0.3877551020408163,0.061224489795918366
01,72353,8.744897959183673,2.6278061224489795,-1.8183673469387753,0.30612244897959184,0.061224489795918366
01,72405,7.514285714285714,2.8120748299319724,-0.5265306122448979,0.3673469387755102,0.14285714285714285
01,72494,14.191836734693878,11.244302721088435,8.912244897959184,0.42857142857142855,0.0
01,72530,-0.30408163265306126,-4.712074829931972,-8.136734693877552,0.4489795918367347,0.20408163265306123
01,72565,5.9714285714285715,-1.3723716759431046,-7.142857142857143,0.2653061224489796,0.24489795918367346
01,72572,3.438775510204082,-0.49532312925170063,-3.3081632653061224,0.3469387755102041,0.3469387755102041
01,72606,1.3877551020408163,-3.4315328305235138,-7.551020408163265,0.3673469387755102,0.20408163265306123
01,72681,3.5367346938775515,-0.5704081632653062,-3.3489795918367347,0.40816326530612246,0.22448979591836735
01,72698,8.067346938775511,4.910544217687075,2.622448979591837,0.6326530612244898,0.04081632653061224
01,72793,8.310204081632653,5.549659863945578,3.555102040816326,0.6530612244897959,0.08163265306122448
01,74486,5.130612244897959,1.0670068027210884,-2.2489795918367346,0.4489795918367347,0.10204081632653061
01,91182,26.983673469387757,23.0015306122449,19.722448979591835,0.10204081632653061,0.0
01,KARB0,0.06326530612244893,-4.350573055309081,-8.716326530612246,0.40816326530612246,0.0
01,KMIC0,-5.226530612244899,-9.707719609582965,-13.481632653061226,0.10204081632653061,0.0
01,KYIP0,1.5285714285714285,-2.7121191955042887,-6.691836734693877,0.32653061224489793,0.0
01,PALH0,-6.838775510204082,-9.879096421177167,-12.324489795918367,0.061224489795918366,0.0
02,72202,24.46530612244898,20.496938775510205,17.146938775510204,0.30612244897959184,0.0
02,72243,17.397959183673468,11.49421768707483,7.222448979591836,0.32653061224489793,0.0
02,72278,20.773469387755103,14.115391156462586,8.889795918367348,0.12244897959183673,0.0
02,72290,19.66938775510204,15.360374149659863,11.77142857142857,0.2653061224489796,0.0
02,72327,10.177551020408163,4.297704081632653,0.37346938775510197,0.3877551020408163,0.061224489795918366
02,72353,11.263265306122449,3.882397959183674,-1.2530612244897958,0.08163265306122448,0.02040816326530612
02,72405,7.83469387755102,3.405357142857143,0.2061224489795919,0.3673469387755102,0.14285714285714285
02,72494,15.212244897959183,11.884183673469389,9.210204081632654,0.3673469387755102,0.0
02,72530,-0.3571428571428572,-4.083093019816623,-7.3061224489795915,0.3877551020408163,0.3673469387755102
02,72565,8.046938775510204,0.4487466725820764,-5.344897959183673,0.08163265306122448,0.10204081632653061
02,72572,4.967346938775511,0.9481292517006802,-2.2510204081632654,0.3877551020408163,0.32653061224489793
02,72606,1.2061224489795919,-3.1319432120674358,-6.879591836734694,0.4897959183673469,0.2653061224489796
02,72681,4.8244897959183675,0.6858843537414966,-2.2510204081632654,0.40816326530612246,0.2857142857142857
02,72698,7.940816326530613,4.789455782312925,2.585714285714286,0.6530612244897959,0.10204081632653061
02,72793,9.048979591836734,5.793962585034015,3.5510204081632653,0.5510204081632653,0.10204081632653061
02,74486,5.585714285714285,1.6690476190476191,-1.4,0.3673469387755102,0.14285714285714285
02,91182,26.973469387755102,23.50858843537415,20.46326530612245,0.1836734693877551,0.0
02,KARB0,-0.18367346938775503,-4.3197818692694465,-8.0,0.30612244897959184,0.04081632653061224
02,KMIC0,-5.224489795918367,-9.73253710575139,-13.53265306122449,0.12244897959183673,0.061224489795918366
02,KYIP0,1.1224489795918366,-2.871938775510204,-6.495918367346939,0.20408163265306123,0.04081632653061224
