week,station,hist_temp_max,hist_temp_mean,hist_temp_min,hist_rainfall,hist_snow
02,PALH0,-1.0742857142857143,-4.255507246376812,-6.505714285714285,0.34285714285714286,0.0
03,72202,24.431428571428572,20.797261904761907,17.44857142857143,0.14285714285714285,0.0
03,72243,19.034285714285716,12.760357142857144,7.962857142857143,0.37142857142857144,0.0
03,72278,21.07714285714286,14.462142857142858,9.26,0.08571428571428572,0.0
03,72290,19.67142857142857,15.132023809523808,11.497142857142856,0.14285714285714285,0.0
03,72327,10.774285714285714,5.351190476190476,1.48,0.34285714285714286,0.08571428571428572
03,72353,12.46,5.043095238095238,-0.36285714285714277,0.11428571428571428,0.0
03,72405,7.114285714285714,2.6930952380952378,-0.26285714285714284,0.4,0.17142857142857143
03,72494,15.379999999999999,11.698928571428572,8.80857142857143,0.37142857142857144,0.0
03,72530,1.1428571428571428,-2.6951190476190474,-5.562857142857142,0.34285714285714286,0.14285714285714285
03,72565,8.468571428571428,0.9370238095238097,-4.542857142857143,0.17142857142857143,0.17142857142857143
03,72572,3.9857142857142858,-0.08928571428571429,-3.4657142857142857,0.2857142857142857,0.17142857142857143
03,72606,0.40857142857142853,-3.9379761904761907,-8.002857142857144,0.2857142857142857,0.11428571428571428
03,72681,3.1314285714285717,-0.23404761904761914,-2.6742857142857144,0.2857142857142857,0.2
03,72698,8.617142857142857,5.261547619047619,3.0285714285714285,0.6857142857142857,0.0
03,72793,9.780000000000001,6.836785714285714,4.768571428571429,0.7142857142857143,0.0
03,74486,4.268571428571429,0.9241666666666668,-1.8571428571428572,0.42857142857142855,0.08571428571428572
03,91182,27.32,23.53333333333333,20.108571428571427,0.11428571428571428,0.0
03,KARB0,0.2542857142857143,-3.56453933747412,-6.808571428571429,0.22857142857142856,0.0
03,KMIC0,-1.937142857142857,-5.954880952380953,-9.708571428571428,0.2,0.0
03,KYIP0,1.6314285714285715,-1.9917857142857145,-4.774285714285714,0.2,0.0
03,PALH0,-4.44,-7.389290890269152,-9.588571428571429,0.2857142857142857,0.0
04,72202,24.717142857142857,20.395833333333332,16.71142857142857,0.2857142857142857,0.0
04,72243,19.76,13.116309523809523,7.882857142857143,0.14285714285714285,0.0
04,72278,21.568571428571428,15.078214285714285,9.497142857142856,0.08571428571428572,0.0
04,72290,20.585714285714285,15.768928571428573,11.942857142857143,0.14285714285714285,0.0
04,72327,10.494285714285715,4.048928571428571,-0.8885714285714285,0.2571428571428571,0.0
04,72353,14.822857142857142,6.114880952380953,0.09714285714285718,0.08571428571428572,0.0
04,72405,7.005714285714285,2.4717857142857143,-1.042857142857143,0.3142857142857143,0.08571428571428572
04,72494,16.62857142857143,12.341335403726708,9.245714285714286,0.11428571428571428,0.0
04,72530,1.1657142857142857,-2.9417857142857144,-5.848571428571428,0.2857142857142857,0.08571428571428572
04,72565,9.442857142857143,1.5673809523809523,-3.791428571428571,0.17142857142857143,0.17142857142857143
04,72572,6.454285714285715,1.8639285714285714,-1.1314285714285715,0.17142857142857143,0.2
04,72606,1.2771428571428571,-2.7832142857142856,-6.388571428571429,0.3142857142857143,0.05714285714285714
04,72681,5.522857142857143,1.1691017316017316,-1.725714285714286,0.22857142857142856,0.08571428571428572
04,72698,10.731428571428571,6.641190476190476,4.265714285714286,0.4857142857142857,0.0
04,72793,10.585714285714285,7.371785714285714,5.165714285714286,0.5428571428571428,0.0
04,74486,3.874285714285714,0.6315476190476191,-2.22,0.37142857142857144,0.14285714285714285
04,91182,26.779999999999998,23.603633540372673,20.874285714285715,0.37142857142857144,0.0
04,KARB0,0.8742857142857142,-3.782619047619048,-7.825714285714285,0.2857142857142857,0.0
04,KMIC0,-2.0971428571428574,-6.407261904761905,-9.548571428571428,0.14285714285714285,0.0
04,KYIP0,2.3200000000000003,-2.140357142857143,-5.834285714285714,0.2571428571428571,0.0
04,PALH0,-2.777142857142857,-6.379156314699793,-9.694285714285714,0.2,0.0
05,72202,25.994285714285713,22.364285714285714,19.357142857142858,0.2857142857142857,0.0
05,72243,17.734285714285715,12.096785714285714,8.017142857142858,0.34285714285714286,0.0
05,72278,22.502857142857142,15.244761904761907,9.042857142857143,0.02857142857142857,0.0
05,72290,19.931428571428572,15.166190476190478,11.351428571428572,0.08571428571428572,0.0
05,72327,10.780000000000001,4.7525,0.0971428571428571,0.37142857142857144,0.02857142857142857
05,72353,9.780000000000001,2.39,-2.6971428571428575,0.14285714285714285,0.02857142857142857
05,72405,8.077142857142857,3.4555952380952384,0.2914285714285714,0.34285714285714286,0.14285714285714285
05,72494,16.62,12.690595238095238,9.731428571428571,0.2857142857142857,0.0
05,72530,-2.0714285714285716,-5.908571428571429,-9.494285714285715,0.4857142857142857,0.2857142857142857
05,72565,5.865714285714286,-2.183095238095238,-8.105714285714285,0.2,0.2857142857142857
05,72572,7.065714285714286,2.5732142857142857,-0.7542857142857142,0.3142857142857143,0.14285714285714285
05,72606,1.1914285714285715,-3.5092857142857143,-8.062857142857142,0.42857142857142855,0.17142857142857143
05,72681,5.814285714285714,1.6204761904761904,-1.3314285714285714,0.3142857142857143,0.05714285714285714
05,72698,8.874285714285715,5.113571428571428,2.8285714285714287,0.5714285714285714,0.0
05,72793,8.465714285714286,5.668333333333333,3.6314285714285712,0.5142857142857142,0.0
05,74486,5.091428571428571,1.210879917184265,-2.0485714285714285,0.34285714285714286,0.14285714285714285
05,91182,26.68285714285714,23.307619047619045,20.35142857142857,0.37142857142857144,0.0
05,KARB0,-1.5257142857142858,-6.048095238095239,-11.197142857142856,0.5142857142857142,0.0
05,KMIC0,-5.434285714285714,-10.202893374741201,-14.434285714285714,0.11428571428571428,0.0
05,KYIP0,0.6714285714285715,-4.112619047619048,-8.505714285714285,0.22857142857142856,0.0
05,PALH0,-3.5628571428571427,-7.660238095238095,-11.282857142857143,0.05714285714285714,0.0
06,72202,25.245714285714286,20.82440476190476,17.04857142857143,0.14285714285714285,0.0
06,72243,21.83142857142857,14.77452380952381,9.688571428571429,0.17142857142857143,0.0
06,72278,25.968571428571426,18.727619047619047,12.577142857142857,0.05714285714285714,0.0
06,72290,22.54,17.558214285714286,13.365714285714287,0.05714285714285714,0.0
06,72327,10.737142857142857,5.238452380952381,1.0942857142857143,0.42857142857142855,0.14285714285714285
06,72353,16.074285714285715,7.201190476190476,0.8571428571428571,0.05714285714285714,0.0
06,72405,8.974285714285713,3.817142857142857,0.3285714285714285,0.3142857142857143,0.11428571428571428
06,72494,17.52857142857143,13.62404761904762,10.59142857142857,0.2571428571428571,0.0
06,72530,-0.19142857142857142,-4.971666666666667,-8.617142857142857,0.14285714285714285,0.17142857142857143
06,72565,13.334285714285715,4.324880952380952,-2.282857142857143,0.05714285714285714,0.2
06,72572,10.674285714285714,5.634880952380953,2.005714285714286,0.2857142857142857,0.08571428571428572
06,72606,-1.1457142857142855,-5.625781573498965,-9.585714285714285,0.6285714285714286,0.2571428571428571
06,72681,9.548571428571428,4.557380952380952,1.0971428571428572,0.42857142857142855,0.11428571428571428
06,72698,11.597142857142856,7.264523809523809,4.331428571428571,0.6857142857142857,0.0
06,72793,10.68,7.214047619047619,4.819999999999999,0.7142857142857143,0.05714285714285714
06,74486,4.511428571428572,0.5848809523809524,-2.4542857142857146,0.42857142857142855,0.2
06,91182,26.825714285714284,23.318690476190476,20.37142857142857,0.34285714285714286,0.0
06,KARB0,-0.2685714285714286,-5.479694616977226,-10.314285714285715,0.2571428571428571,0.0
06,KMIC0,-3.6771428571428566,-9.028571428571428,-13.242857142857142,0.08571428571428572,0.0
06,KYIP0,1.6142857142857143,-3.578578065717654,-7.651428571428572,0.2571428571428571,0.0
06,PALH0,-3.6542857142857144,-6.823095238095238,-9.577142857142857,0.2,0.0
07,72202,25.662857142857145,21.52154761904762,17.974285714285713,0.2,0.0
07,72243,23.097142857142856,17.36916666666667,12.674285714285714,0.34285714285714286,0.0
07,72278,24.725714285714286,18.312142857142856,12.21142857142857,0.02857142857142857,0.0
07,72290,19.954285714285714,15.95154761904762,12.80857142857143,0.11428571428571428,0.0
07,72327,13.717142857142857,7.704166666666666,3.22,0.45714285714285713,0.02857142857142857
07,72353,15.768571428571429,8.479404761904762,3.04,0.22857142857142856,0.02857142857142857
07,72405,8.851428571428572,3.138333333333333,-0.7028571428571428,0.37142857142857144,0.05714285714285714
07,72494,17.134285714285717,12.768809523809525,9.665714285714285,0.2571428571428571,0.0
07,72530,3.4542857142857146,-1.260781573498965,-4.871428571428571,0.42857142857142855,0.14285714285714285
07,72565,11.68,2.7342857142857144,-3.8971428571428572,0.14285714285714285,0.17142857142857143
07,72572,10.042857142857143,4.0844047619047625,-0.3628571428571428,0.3142857142857143,0.2
07,72606,1.917142857142857,-3.5071014492753623,-8.32,0.6,0.2
07,72681,9.4,3.874932712215321,-0.33142857142857135,0.3142857142857143,0.05714285714285714
07,72698,11.362857142857143,6.889404761904761,3.9,0.6285714285714286,0.17142857142857143
07,72793,10.1,6.540357142857142,4.154285714285715,0.6857142857142857,0.17142857142857143
07,74486,5.031428571428571,0.5626190476190476,-2.8857142857142857,0.42857142857142855,0.05714285714285714
07,91182,27.228571428571428,23.83,21.034285714285716,0.3142857142857143,0.0
07,KARB0,1.9942857142857142,-3.4130745341614905,-8.234285714285713,0.3142857142857143,0.0
07,KMIC0,-0.20857142857142874,-5.189166666666667,-9.274285714285716,0.2571428571428571,0.0
07,KYIP0,3.4657142857142857,-1.7589285714285714,-5.8514285714285705,0.2857142857142857,0.0
07,PALH0,-1.3485714285714288,-4.281547619047619,-6.897142857142858,0.37142857142857144,0.0
08,72202,27.031428571428574,22.816785714285714,19.302857142857142,0.3142857142857143,0.0
08,72243,21.51142857142857,15.139642857142858,10.765714285714287,0.37142857142857144,0.0
08,72278,23.774285714285714,17.023214285714285,11.17142857142857,0.11428571428571428,0.0
08,72290,19.237142857142857,15.585,12.422857142857143,0.2,0.0
08,72327,13.985714285714286,8.047619047619047,3.5885714285714285,0.3142857142857143,0.02857142857142857
08,72353,15.294285714285714,6.960833333333333,1.0914285714285714,0.2,0.0
08,72405,11.168571428571427,6.573447204968944,3.065714285714286,0.4,0.02857142857142857
08,72494,16.262857142857143,12.325952380952382,9.448571428571428,0.37142857142857144,0.0
08,72530,4.217142857142857,-0.5673343685300207,-4.668571428571429,0.2857142857142857,0.08571428571428572
08,72565,9.005714285714285,0.2767857142857144,-6.205714285714286,0.2857142857142857,0.11428571428571428
08,72572,10.24,4.7179761904761905,0.9971428571428571,0.2857142857142857,0.2571428571428571
08,72606,3.9885714285714284,-0.9002380952380952,-5.525714285714286,0.2571428571428571,0.05714285714285714
08,72681,9.857142857142858,4.188418367346939,-0.054285714285714236,0.3142857142857143,0.17142857142857143
08,72698,11.219999999999999,6.833214285714286,3.7628571428571425,0.5428571428571428,0.0
08,72793,10.54,6.806190476190476,3.9028571428571426,0.5714285714285714,0.02857142857142857
08,74486,7.748571428571428,3.4551190476190476,-0.06857142857142853,0.2857142857142857,0.02857142857142857
08,91182,27.254285714285714,23.650238095238095,20.845714285714287,0.22857142857142856,0.0
08,KARB0,3.6142857142857143,-2.1242857142857146,-7.257142857142857,0.2,0.0
08,KMIC0,0.9571428571428572,-4.8480952380952385,-9.67142857142857,0.11428571428571428,0.0
08,KYIP0,5.0,-0.455,-4.920000000000001,0.2,0.0
08,PALH0,-0.8451612903225806,-4.014216144615864,-7.116129032258065,0.2857142857142857,0.0
09,72202,26.41142857142857,22.531428571428574,19.122857142857143,0.2,0.0
09,72243,21.32,15.26404761904762,10.914285714285715,0.2857142857142857,0.0
09,72278,25.365714285714283,18.466785714285713,12.397142857142857,0.11428571428571428,0.0
09,72290,20.068571428571428,15.907738095238097,12.531428571428572,0.2571428571428571,0.0
09,72327,13.608571428571429,6.921547619047619,1.6600000000000001,0.45714285714285713,0.02857142857142857
09,72353,15.628571428571428,7.3878571428571425,1.4514285714285715,0.2,0.0
09,72405,9.92,4.469166666666666,0.47714285714285715,0.34285714285714286,0.11428571428571428
09,72494,17.302857142857142,12.98654761904762,9.797142857142857,0.22857142857142856,0.0
09,72530,3.16,-1.6461904761904764,-5.291428571428571,0.37142857142857144,0.2857142857142857
09,72565,11.457142857142857,2.7310714285714286,-4.045714285714285,0.17142857142857143,0.02857142857142857
09,72572,11.725714285714286,5.8273809523809526,1.5857142857142856,0.2857142857142857,0.11428571428571428
09,72606,3.3200000000000003,-1.6027380952380952,-6.2,0.2857142857142857,0.22857142857142856
09,72681,11.945714285714287,5.876904761904762,1.3571428571428572,0.3142857142857143,0.11428571428571428
09,72698,13.19142857142857,8.165952380952382,4.497142857142857,0.5428571428571428,0.0
09,72793,11.685714285714285,7.610714285714286,4.7542857142857144,0.6571428571428571,0.08571428571428572
09,74486,6.202857142857143,2.1739285714285717,-1.0942857142857143,0.4,0.11428571428571428
09,91182,26.768571428571427,22.988690476190474,20.279999999999998,0.42857142857142855,0.0
09,KARB0,1.5599999999999998,-3.308809523809524,-7.645714285714287,0.34285714285714286,0.0
09,KMIC0,-0.08,-4.777738095238095,-8.597142857142856,0.17142857142857143,0.0
09,KYIP0,3.082857142857143,-1.7027380952380955,-5.668571428571429,0.2857142857142857,0.0
09,PALH0,0.18,-3.493804347826087,-6.725714285714286,0.17142857142857143,0.0
10,72202,26.497142857142858,22.757261904761908,19.662857142857145,0.17142857142857143,0.0
10,72243,22.122857142857143,17.367857142857144,13.688571428571429,0.4857142857142857,0.0
10,72278,27.32,20.39297619047619,14.09142857142857,0.02857142857142857,0.0
10,72290,21.33142857142857,17.160714285714285,13.768571428571429,0.2571428571428571,0.0
10,72327,19.1,12.520357142857144,7.2542857142857144,0.4,0.05714285714285714
10,72353,20.439999999999998,12.71642857142857,7.24,0.22857142857142856,0.0
10,72405,15.497142857142856,8.969761904761905,4.4,0.22857142857142856,0.08571428571428572
10,72494,17.888571428571428,13.582738095238094,10.582857142857142,0.42857142857142855,0.0
10,72530,10.057142857142857,4.820476190476191,0.9885714285714287,0.14285714285714285,0.02857142857142857
10,72565,16.694285714285712,7.25547619047619,-0.07999999999999996,0.11428571428571428,0.05714285714285714
10,72572,16.16,9.238095238095237,4.465714285714286,0.2857142857142857,0.11428571428571428
10,72606,5.251428571428572,0.6475000000000001,-3.2685714285714287,0.34285714285714286,0.2
10,72681,14.491428571428571,8.55297619047619,4.1971428571428575,0.45714285714285713,0.08571428571428572
10,72698,14.654285714285713,9.672261904761905,6.0771428571428565,0.6857142857142857,0.0
10,72793,13.414285714285715,9.0825,5.728571428571429,0.6285714285714286,0.02857142857142857
10,74486,10.702857142857143,5.5125,1.7485714285714287,0.34285714285714286,0.11428571428571428
10,91182,26.725714285714286,23.08904761904762,20.345714285714287,0.14285714285714285,0.0
10,KARB0,7.817142857142858,2.274339826839827,-2.6857142857142855,0.14285714285714285,0.0
10,KMIC0,9.84,3.292738095238095,-1.6428571428571428,0.02857142857142857,0.0
10,KYIP0,8.985714285714286,3.7254195011337874,-0.9885714285714287,0.14285714285714285,0.0
10,PALH0,-0.031428571428571445,-4.730238095238096,-8.317142857142859,0.11428571428571428,0.0
11,72202,27.85142857142857,23.36345238095238,19.717142857142857,0.2,0.0
11,72243,24.985714285714284,18.958690476190476,14.28857142857143,0.17142857142857143,0.0
11,72278,29.39428571428571,22.20797619047619,15.320000000000002,0.02857142857142857,0.0
11,72290,21.782857142857143,17.893571428571427,15.117142857142857,0.0,0.0
11,72327,17.045714285714286,10.826904761904762,5.562857142857142,0.37142857142857144,0.02857142857142857
11,72353,19.597142857142856,12.161904761904763,6.442857142857143,0.17142857142857143,0.0
11,72405,12.139999999999999,6.9470238095238095,3.1485714285714286,0.37142857142857144,0.11428571428571428
11,72494,19.75142857142857,14.266666666666666,11.051428571428572,0.17142857142857143,0.0
11,72530,8.848571428571429,3.6732142857142858,0.09142857142857139,0.2571428571428571,0.08571428571428572
11,72565,16.542857142857144,7.674761904761905,0.72,0.14285714285714285,0.14285714285714285
11,72572,17.014285714285716,10.381309523809524,5.137142857142858,0.14285714285714285,0.02857142857142857
11,72606,3.7,-0.895952380952381,-4.917142857142857,0.34285714285714286,0.08571428571428572
11,72681,15.068571428571428,8.730714285714285,4.031428571428571,0.2857142857142857,0.05714285714285714
11,72698,14.16,9.085595238095237,5.717142857142857,0.6285714285714286,0.0
11,72793,12.125714285714285,8.188690476190477,5.354285714285714,0.6285714285714286,0.02857142857142857
11,74486,8.26,4.066904761904762,0.8485714285714286,0.37142857142857144,0.17142857142857143
11,91182,27.05142857142857,23.390714285714285,20.60571428571429,0.22857142857142856,0.0
11,KARB0,6.948571428571428,1.6252380952380954,-2.7600000000000002,0.22857142857142856,0.0
11,KMIC0,6.145714285714286,1.3741666666666665,-2.6714285714285713,0.34285714285714286,0.0
11,KYIP0,8.477142857142857,3.1230952380952384,-1.1571428571428573,0.17142857142857143,0.0
11,PALH0,1.3942857142857144,-3.288214285714286,-7.565714285714286,0.11428571428571428,0.0
12,72202,27.62,23.38488095238095,20.142857142857142,0.2857142857142857,0.0
12,72243,24.808571428571426,18.935357142857143,13.745714285714286,0.34285714285714286,0.0
12,72278,29.591428571428573,22.444404761904764,15.542857142857143,0.02857142857142857,0.0
12,72290,20.877142857142857,17.245833333333334,14.468571428571428,0.11428571428571428,0.0
12,72327,18.502857142857142,12.003214285714286,7.102857142857142,0.4,0.0
12,72353,22.037142857142857,13.788214285714284,7.9228571428571435,0.17142857142857143,0.0
12,72405,14.625714285714285,8.897976190476191,4.92,0.34285714285714286,0.02857142857142857
12,72494,19.34285714285714,14.427261904761904,11.40857142857143,0.34285714285714286,0.0
12,72530,7.9228571428571435,3.1675,-0.25142857142857145,0.4,0.02857142857142857
12,72565,16.597142857142856,7.365238095238096,0.24000000000000002,0.34285714285714286,0.22857142857142856
12,72572,16.562857142857144,10.087142857142858,5.148571428571429,0.34285714285714286,0.14285714285714285
12,72606,5.325714285714286,0.7801190476190476,-2.9285714285714284,0.4,0.11428571428571428
12,72681,15.317142857142859,8.809099378881987,4.005714285714285,0.45714285714285713,0.02857142857142857
12,72698,14.825714285714286,9.860476190476192,6.722857142857143,0.6857142857142857,0.0
12,72793,13.1,9.16095238095238,6.585714285714285,0.6857142857142857,0.0
12,74486,9.860000000000001,5.211309523809524,1.7057142857142857,0.3142857142857143,0.05714285714285714
12,91182,27.92285714285714,24.204047619047618,21.11714285714286,0.3142857142857143,0.0
12,KARB0,7.848571428571428,1.7760714285714285,-2.5342857142857143,0.37142857142857144,0.0
12,KMIC0,5.442857142857143,0.6692184265010351,-3.2542857142857144,0.2857142857142857,0.0
12,KYIP0,9.3,3.231827122153209,-1.217142857142857,0.42857142857142855,0.0
12,PALH0,3.5914285714285716,-1.3120238095238095,-5.742857142857143,0.05714285714285714,0.0
13,72202,28.14857142857143,24.25559523809524,21.07714285714286,0.22857142857142856,0.0
13,72243,26.205714285714286,21.01452380952381,16.754285714285714,0.2,0.0
13,72278,29.254285714285714,22.288809523809523,15.588571428571429,0.0,0.0
13,72290,20.297142857142855,16.89428571428571,14.371428571428572,0.11428571428571428,0.0
13,72327,21.294285714285714,14.836666666666666,9.265714285714287,0.45714285714285713,0.0
13,72353,22.405714285714286,13.839922360248448,7.760000000000001,0.14285714285714285,0.02857142857142857
13,72405,18.762857142857143,12.49297619047619,8.331428571428573,0.42857142857142855,0.0
13,72494,17.591428571428573,13.473928571428571,10.748571428571429,0.2857142857142857,0.0
13,72530,11.3,5.866547619047619,1.7857142857142858,0.4,0.11428571428571428
13,72565,15.265714285714285,6.404166666666667,0.32857142857142857,0.34285714285714286,0.2
13,72572,15.422857142857142,9.323333333333332,4.557142857142857,0.5142857142857142,0.05714285714285714
13,72606,7.682857142857142,3.619404761904762,0.2628571428571428,0.4857142857142857,0.14285714285714285
13,72681,15.142857142857142,8.716071428571428,3.582857142857143,0.2571428571428571,0.05714285714285714
13,72698,15.722857142857142,10.240119047619048,6.66,0.5714285714285714,0.0
13,72793,14.254285714285714,9.632738095238095,6.574285714285714,0.5428571428571428,0.0
13,74486,11.82857142857143,7.3808333333333325,4.182857142857143,0.6285714285714286,0.02857142857142857
13,91182,27.934285714285714,24.474285714285713,21.76,0.37142857142857144,0.0
13,KARB0,11.048571428571428,4.859455782312925,0.25999999999999995,0.5714285714285714,0.0
13,KMIC0,10.237142857142857,3.576133540372671,-1.4114285714285715,0.37142857142857144,0.0
13,KYIP0,12.668571428571427,6.494151138716356,2.0485714285714285,0.5428571428571428,0.0
13,PALH0,5.217142857142857,0.7536904761904761,-2.7142857142857144,0.2,0.0
14,72202,28.84,24.95547619047619,21.917142857142856,0.22857142857142856,0.0
14,72243,25.88285714285714,19.599285714285713,14.148571428571428,0.2,0.0
14,72278,31.588571428571427,24.259642857142858,17.245714285714286,0.02857142857142857,0.0
14,72290,22.2,17.97404761904762,14.748571428571429,0.05714285714285714,0.0
14,72327,21.565714285714286,14.62761904761905,8.860000000000001,0.37142857142857144,0.0
14,72353,23.708571428571428,15.914761904761905,9.871428571428572,0.2571428571428571,0.0
14,72405,18.608571428571427,12.737142857142857,8.265714285714287,0.4,0.08571428571428572
14,72494,20.225714285714286,14.604880952380952,11.128571428571428,0.2,0.0
14,72530,13.337142857142858,7.269285714285715,3.0114285714285716,0.4,0.11428571428571428
14,72565,19.525714285714287,10.51607142857143,3.3200000000000003,0.2,0.14285714285714285
14,72572,19.034285714285716,12.196666666666667,6.6171428571428565,0.2571428571428571,0.05714285714285714
14,72606,8.405714285714286,4.011645962732919,-0.25142857142857145,0.34285714285714286,0.05714285714285714
14,72681,18.234285714285715,11.272619047619049,5.648571428571429,0.2857142857142857,0.02857142857142857
14,72698,17.81142857142857,11.665,7.58,0.42857142857142855,0.0
14,72793,15.78,10.704880952380952,7.442857142857143,0.5142857142857142,0.0
14,74486,12.71142857142857,8.357738095238094,4.771428571428571,0.37142857142857144,0.02857142857142857
14,91182,28.18,24.595714285714287,22.002857142857142,0.2571428571428571,0.0
14,KARB0,12.277142857142858,5.8475,0.23142857142857143,0.4857142857142857,0.0
14,KMIC0,11.131428571428572,5.422531055900621,0.7114285714285715,0.37142857142857144,0.0
14,KYIP0,13.9,7.445802277432712,2.2114285714285713,0.5714285714285714,0.0
14,PALH0,7.462857142857143,3.009223602484472,-0.5542857142857143,0.14285714285714285,0.0
